Date;Sensor1;Fridge 2;Sensor3;Sensor6;Alarm1;Alarm2;Alarm3;Alarm4
30.08.2018,23:17:44;29.688;29.813;27.5;29;0;0;0;0
30.08.2018,23:19:44;29.688;29.875;27.5;29;0;0;0;0
30.08.2018,23:21:44;29.688;29.813;27.5;29;0;0;0;0
30.08.2018,23:23:44;29.688;29.875;27.5;29;0;0;0;0
30.08.2018,23:25:44;29.688;29.875;27.5;29;0;0;0;0
30.08.2018,23:27:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:29:44;29.688;29.813;27.5;29;0;0;0;0
30.08.2018,23:31:44;29.688;29.875;27.5;29;0;0;0;0
30.08.2018,23:33:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:35:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:37:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:39:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:41:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:43:44;29.688;29.813;27.5;28.938;0;0;0;0
30.08.2018,23:45:44;29.688;29.813;27.5;28.938;0;0;0;0
30.08.2018,23:47:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:49:44;29.688;29.813;27.5;28.938;0;0;0;0
30.08.2018,23:51:44;29.688;29.813;27.5;28.938;0;0;0;0
30.08.2018,23:53:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:55:44;29.688;29.875;27.5;28.938;0;0;0;0
30.08.2018,23:57:44;29.688;29.813;27.5;28.938;0;0;0;0
30.08.2018,23:59:44;29.688;29.875;27.5;28.938;0;0;0;0
31.08.2018,00:01:44;29.688;29.813;27.5;28.938;0;0;0;0
31.08.2018,00:03:44;29.688;29.813;27.5;28.938;0;0;0;0
31.08.2018,00:05:44;29.625;29.813;27.5;28.938;0;0;0;0
31.08.2018,00:07:44;29.688;29.813;27.5;28.938;0;0;0;0
31.08.2018,00:09:44;29.688;29.875;27.5;28.875;0;0;0;0
31.08.2018,00:11:44;29.688;29.813;27.5;28.938;0;0;0;0
31.08.2018,00:13:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:15:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:17:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:19:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:21:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:23:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:25:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:27:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:29:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:31:44;29.688;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:33:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:35:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:37:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:39:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:41:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:43:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:45:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:47:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:49:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:51:44;29.625;29.813;27.5;28.875;0;0;0;0
31.08.2018,00:53:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,00:55:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,00:57:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,00:59:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:01:44;29.688;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:03:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:05:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:07:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:09:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:11:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:13:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:15:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:17:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:19:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:21:44;29.625;29.813;27.5;28.75;0;0;0;0
31.08.2018,01:23:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:25:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:27:44;29.625;29.75;27.5;28.813;0;0;0;0
31.08.2018,01:29:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:31:44;29.625;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:33:44;29.563;29.813;27.5;28.813;0;0;0;0
31.08.2018,01:35:44;29.625;29.813;27.5;28.75;0;0;0;0
31.08.2018,01:37:44;29.563;29.75;27.5;28.813;0;0;0;0
31.08.2018,01:39:44;29.563;29.75;27.5;28.813;0;0;0;0
31.08.2018,01:41:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:43:44;29.563;29.75;27.5;28.813;0;0;0;0
31.08.2018,01:45:44;29.625;29.813;27.5;28.75;0;0;0;0
31.08.2018,01:47:44;29.625;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:49:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:51:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:53:44;29.625;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:55:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:57:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,01:59:44;29.563;29.813;27.5;28.75;0;0;0;0
31.08.2018,02:01:44;29.563;29.813;27.5;28.75;0;0;0;0
31.08.2018,02:03:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:05:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:07:44;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:09:44;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:11:44;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:13:44;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:15:45;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:17:45;29.625;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:19:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:21:45;29.563;29.75;27.5;28.75;0;0;0;0
31.08.2018,02:23:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:25:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:27:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:29:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:31:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:33:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:35:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:37:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:39:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:41:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:43:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:45:45;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:47:44;29.563;29.75;27.5;28.688;0;0;0;0
31.08.2018,02:49:44;29.563;29.75;27.5;28.688;0;0;0;0
